Date,Open,High,Low,Close,Adj Close,Volume
2022-02-23,36.65,36.65,35.7,35.79,35.51,3770400.0
2022-02-24,34.86,36.31,34.58,36.18,35.9,4296000.0
2022-02-25,36.14,37.61,36.14,37.48,37.19,4875200.0
2022-02-28,36.39,37.17,36.22,36.8,36.8,4734000.0
2022-03-01,36.5,36.8,35.17,35.47,35.47,4554700.0
2022-03-02,35.89,36.53,35.69,36.41,36.41,3736200.0
2022-03-03,36.39,36.63,35.32,35.85,35.85,2905500.0
2022-03-04,35.31,35.43,33.97,34.2,34.2,4112600.0
2022-03-07,34.06,34.19,32.17,32.2,32.2,5004500.0
2022-03-08,32.53,33.55,31.83,32.54,32.54,5093200.0
2022-03-09,33.68,34.08,33.35,33.78,33.78,2758500.0
2022-03-10,33.32,33.78,33.05,33.46,33.46,3060600.0
2022-03-11,33.99,34.03,32.99,32.99,32.99,3082300.0
2022-03-14,33.34,34.55,33.3,34.17,34.17,7577000.0
2022-03-15,34.28,35.0,34.28,34.84,34.84,4201500.0
2022-03-16,35.26,36.43,35.24,36.25,36.25,4995600.0
2022-03-17,35.78,36.62,35.78,36.43,36.43,3761600.0
2022-03-18,36.24,36.33,35.44,36.04,36.04,13992600.0
2022-03-21,36.42,36.92,35.5,35.87,35.87,4185800.0
2022-03-22,36.22,36.78,35.9,36.4,36.4,3046248.0
